#  DisGeNET, a discovery platform for human diseases and their genes - http://disgenet.org/
#   Copyright 2010-2016 
#  
# Use is subject to the terms at http://www.disgenet.org/ds/DisGeNET/html/legal.html
# These terms include:
# 
#   1. The DisGeNET database and Knowledge discovery platform are provided to advance 
#       the knowledge about human diseases and their associated genes, 
#       and are intended to be used only for research and education. 
#
#   2. All forms of publication (e.g., web sites, research papers, databases,
#       software applications, etc.) that use or rely on DisGeNET data must cite DisGeNET.
#       Citation guidelines: http://www.disgenet.org/ds/DisGeNET/html/citation.html
# 
# 
# More information at: http://www.disgenet.org/web/DisGeNET/menu/downloads
# 
# This file corresponds to DisGeNET v4.0 (created on Jun 27 2016)
#
# If you have any further questions, please email us at support@disgenet.org 
diseaseId	diseaseName	meshId	meshName
umls:C1302995	Congenital Fibrosis of the Extraocular Muscles	C580012	Congenital Fibrosis of the Extraocular Muscles
umls:C1303009	Microcoria, congenital	C537550	Microcoria, congenital
umls:C1303010	Mydriasis, Congenital	C563221	Mydriasis, Congenital
umls:C1303073	Nicolaides Baraitser syndrome	C536116	Nicolaides Baraitser syndrome
umls:C1305968	Eccrine dermal cylindroma	C536611	Familial cylindromatosis
umls:C1306068	After-cataract	D058442	Capsule Opacification
umls:C1306122	Oguchi disease	C537743	Oguchi disease
umls:C1306214	ACTH-Secreting Pituitary Adenoma	D049913	ACTH-Secreting Pituitary Adenoma
umls:C1306503	Congenital exomphalos	D006554	Hernia, Umbilical
umls:C1306571	Hepatic Insufficiency	D048550	Hepatic Insufficiency
umls:C1306589	Congenital dyserythropoietic anemia, type II	D000742	Anemia, Dyserythropoietic, Congenital
umls:C1306710	Facial asymmetry	D005146	Facial Asymmetry
umls:C1306837	Papillary Renal Cell Carcinoma	D002292	Carcinoma, Renal Cell
umls:C1306856	Megaloblastic anemia due to inborn errors of metabolism	C538556	Imerslund-Grasbeck syndrome
umls:C1319466	Barber Say syndrome	C537908	Barber Say syndrome
umls:C1319853	Asthma, Aspirin-Induced	D055963	Asthma, Aspirin-Induced
umls:C1321489	Torre-Muir syndrome	D055653	Muir-Torre Syndrome
umls:C1321551	Shprintzen-Goldberg syndrome	C537328	Shprintzen Golberg craniosynostosis
umls:C1327915	Congenital amegakaryocytic thrombocytopenia	C535982	Congenital amegakaryocytic thrombocytopenia
umls:C1327916	REVESZ SYNDROME (disorder)	C538371	Revesz Debuse syndrome
umls:C1327918	Oculootoradial syndrome	C535544	Oculootoradial syndrome
umls:C1328252	Mucocutaneous leishmaniasis	D007897	Leishmaniasis, Mucocutaneous
umls:C1328349	Neuropathy ataxia and retinis pigmentosa	C537396	Neuropathy ataxia and retinitis pigmentosa
umls:C1328355	Laryngoonychocutaneous syndrome	C537032	Laryngo onycho cutaneous syndrome
umls:C1328407	Hip Dysplasia	D006617	Hip Dislocation
umls:C1328479	Pancreatic Endocrine Carcinoma	D018273	Carcinoma, Islet Cell
umls:C1328840	Autoimmune Lymphoproliferative Syndrome	D056735	Autoimmune Lymphoproliferative Syndrome
umls:C1332965	Congenital Mesoblastic Nephroma	D018201	Nephroma, Mesoblastic
umls:C1333989	Familial meningioma	C537443	Meningioma, familial
umls:C1333990	Hereditary Nonpolyposis Colorectal Cancer	D003123	Colorectal Neoplasms, Hereditary Nonpolyposis
umls:C1333991	Hereditary Non-Polyposis Colon Cancer Type 2	D055847	Lynch Syndrome II
umls:C1334402	Lipomatous hemangiopericytoma	C537029	Lipomatous hemangiopericytoma
umls:C1334455	Pulmonary Sclerosing Hemangioma	D047868	Pulmonary Sclerosing Hemangioma
umls:C1334603	Malignant Mixed Mesodermal (Mullerian) Tumor	D018199	Mixed Tumor, Mesodermal
umls:C1334615	Malignant Phyllodes Tumor of Prostate	C549759	Phyllodes Tumor of the Prostate
umls:C1334815	Multi-centric Castleman's Disease	C537372	Multi-centric Castleman's Disease
umls:C1334968	Nodular Lymphocyte Predominant Hodgkin Lymphoma	D006689	Hodgkin Disease
umls:C1335929	Schwannomatosis	C536641	Schwannomatosis
umls:C1336078	Papillary renal cell carcinoma, sporadic	C538614	Papillary renal cell carcinoma, sporadic
umls:C1336708	Testicular Germ Cell Tumor	C563236	Testicular Germ Cell Tumor
umls:C1337035	Xanthogranulomatous cholecystitis	C536762	Xanthogranulomatous cholecystitis
umls:C1367420	Kaposiform Hemangioendothelioma	C537007	Kaposiform Hemangioendothelioma
umls:C1367554	Adamantinoma	D050398	Adamantinoma
umls:C1367970	Pagetoid reticulosis	D056267	Pagetoid Reticulosis
umls:C1368683	Epithelioma	D009375	Neoplasms, Glandular and Epithelial
umls:C1368910	Mature Teratoma	D013724	Teratoma
umls:C1370419	Granulosa cell tumor of the ovary	C537296	Granulosa cell tumor of the ovary
umls:C1383860	Cardiac Hypertrophy	D006332	Cardiomegaly
umls:C1384406	Secretory meningioma	D008579	Meningioma
umls:C1384514	Conn Syndrome	D006929	Hyperaldosteronism
umls:C1384583	Congenital absence of germinal epithelium of testes	D054331	Sertoli Cell-Only Syndrome
umls:C1384641	Cervical spondylosis	D055009	Spondylosis
umls:C1384666	hearing impairment	D034381	Hearing Loss
umls:C1384670	Single umbilical artery	D058529	Single Umbilical Artery
umls:C1387005	Penis agenesis	C536649	Penis agenesis
umls:C1389016	ATRIOVENTRICULAR CANAL DEFECT	C562831	Atrioventricular Septal Defect
umls:C1389018	Atrioventricular Septal Defect	C562831	Atrioventricular Septal Defect
umls:C1394891	Intrinsic Factor Deficiency	C563242	Intrinsic Factor Deficiency
umls:C1395852	Polydactyly preaxial type 1	C536332	Polydactyly preaxial type 1
umls:C1399354	HEMIFACIAL HYPERPLASIA	C563014	Facial Hemihypertrophy
umls:C1405854	Retinitis punctata albescens (disorder)	C562733	Fundus Albipunctatus
umls:C1412000	Mesenteric vascular insufficiency	D065666	Mesenteric Ischemia
umls:C1412041	Paine syndrome	C538101	Paine syndrome
umls:C1414216	Dystonia 6, torsion (disorder)	C538003	Dystonia 6, torsion
umls:C1442903	Exostoses	D005096	Exostoses
umls:C1443892	Chronic Q Fever	D011778	Q Fever
umls:C1449563	Cardiomyopathy, Familial Idiopathic	D002311	Cardiomyopathy, Dilated
umls:C1449647	Secondary Peritonitis	D010538	Peritonitis
umls:C1449842	Pseudohypoaldosteronism, Type I, Autosomal Dominant	D011546	Pseudohypoaldosteronism
umls:C1449843	Pseudohypoaldosteronism, Type I, Autosomal Recessive	D011546	Pseudohypoaldosteronism
umls:C1449844	Pseudohypoaldosteronism, Type II	D011546	Pseudohypoaldosteronism
umls:C1449853	Papulopustular Rosacea	D012393	Rosacea
umls:C1449861	Micronuclei, Chromosome-Defective	D048629	Micronuclei, Chromosome-Defective
umls:C1450010	Plagiocephaly, Nonsynostotic	D049068	Plagiocephaly, Nonsynostotic
umls:C1450051	Autosomal Recessive Emery-Dreifuss Muscular Dystrophy	D020389	Muscular Dystrophy, Emery-Dreifuss
umls:C1450052	Tibial Muscular Dystrophy	D049310	Distal Myopathies
umls:C1455705	Pulmonary Histiocytosis X	D006646	Histiocytosis, Langerhans-Cell
umls:C1455728	Acute fatty liver of pregnancy	C537957	Acute fatty liver of pregnancy
umls:C1456784	Paranoia	D010259	Paranoid Disorders
umls:C1456865	Ureteral Calculi	D014514	Ureteral Calculi
umls:C1456868	Diabetic foot ulcer	D017719	Diabetic Foot
umls:C1458142	Squamous odontogenic tumor	D051527	Odontogenic Tumor, Squamous
umls:C1458155	Mammary Neoplasms	D001943	Breast Neoplasms
umls:C1504412	Testotoxicosis	C536961	Familial Testotoxicosis
umls:C1507149	Y chromosome deletions	C536297	Male sterility due to Y-chromosome deletions
umls:C1509147	Histiocytoma	D051642	Histiocytoma
umls:C1510410	Sense of smell altered	D000857	Olfaction Disorders
umls:C1510428	Cerebral abscess	D001922	Brain Abscess
umls:C1510429	Entrapment Neuropathies	D009408	Nerve Compression Syndromes
umls:C1510432	Radiation Sickness	D011832	Radiation Injuries
umls:C1510455	Acrocephalosyndactylia	D000168	Acrocephalosyndactylia
umls:C1510460	Orofaciodigital Syndrome I	D009958	Orofaciodigital Syndromes
umls:C1510471	Vitamin Deficiency	D001361	Avitaminosis
umls:C1510472	Drug Dependence	D019966	Substance-Related Disorders
umls:C1510475	Diverticulosis	D004240	Diverticulum
umls:C1510479	Neuralgic Amyotrophy	D020968	Brachial Plexus Neuritis
umls:C1510489	Cerebral Amyloid Angiopathy, Hereditary	D028243	Cerebral Amyloid Angiopathy, Familial
umls:C1510497	Lens Opacities	D002386	Cataract
umls:C1510502	Oxyphilic Adenoma	D018249	Adenoma, Oxyphilic
umls:C1510586	Autism Spectrum Disorders	D000067877	Autism Spectrum Disorder
umls:C1519176	Salivary Gland Pleomorphic Adenoma	C563250	Salivary Gland Adenoma, Pleomorphic
umls:C1522378	Leukemia, Large Granular Lymphocytic	D054066	Leukemia, Large Granular Lymphocytic
umls:C1527231	Adrenomyeloneuropathy	D000326	Adrenoleukodystrophy
umls:C1527249	Colorectal Cancer	D015179	Colorectal Neoplasms
umls:C1527281	Separation anxiety disorder of childhood	D001010	Anxiety, Separation
umls:C1527284	Dental Pulp Stone	D003784	Dental Pulp Calcification
umls:C1527298	Dysentery, Bacillary	D004405	Dysentery, Bacillary
umls:C1527310	Ametropia	D012030	Refractive Errors
umls:C1527311	Brain Edema	D001929	Brain Edema
umls:C1527330	Pyridoxine Deficiency	D026681	Vitamin B 6 Deficiency
umls:C1527336	Sjogren's Syndrome	D012859	Sjogren's Syndrome
umls:C1527338	Hereditary Cerebral Amyloid Angiopathy, Icelandic Type	D028243	Cerebral Amyloid Angiopathy, Familial
umls:C1527348	Brain Hypoxia	D002534	Hypoxia, Brain
umls:C1527358	Phototoxicity	D017484	Dermatitis, Phototoxic
umls:C1527375	Cystic Breast Disease	D005348	Fibrocystic Breast Disease
umls:C1527383	Morphea	D012594	Scleroderma, Localized
umls:C1527390	Neoplasms, Intracranial	D001932	Brain Neoplasms
umls:C1527396	Fibrocystic Disease of Pancreas	D003550	Cystic Fibrosis
umls:C1527402	Narcotic Dependence	D009293	Opioid-Related Disorders
umls:C1527405	Erythrocytosis	D011086	Polycythemia
umls:C1527408	Rectal Tumors	D012004	Rectal Neoplasms
umls:C1527411	Thrombosis of retinal vein	D012170	Retinal Vein Occlusion
umls:C1531773	Currarino triad	C536221	Currarino triad
umls:C1533060	Multifocal choroiditis	C537374	Multifocal choroiditis
umls:C1533161	Eccrine Poroma	D057091	Poroma
umls:C1533628	Pseudo-Zellweger syndrome	C535818	Pseudo-Zellweger syndrome
umls:C1535893	Orthostatic intolerance	D054971	Orthostatic Intolerance
umls:C1535926	Neurodevelopmental Disorders	D065886	Neurodevelopmental Disorders
umls:C1535939	Pneumocystis jiroveci pneumonia	D011020	Pneumonia, Pneumocystis
umls:C1535942	Polyglandular Type III Autoimmune Syndrome	D016884	Polyendocrinopathies, Autoimmune
umls:C1536085	Geographic Atrophy	D057092	Geographic Atrophy
umls:C1536451	Central areolar choroidal sclerosis	C535358	Choroidal dystrophy central areolar
umls:C1536500	Deficiency of acetyl-CoA acetyltransferase	C535434	Beta ketothiolase deficiency
umls:C1540912	Hypereosinophilic syndrome	D017681	Hypereosinophilic Syndrome
umls:C1541844	PRESENILE AND SENILE DEMENTIA	C563254	Presenile And Senile Dementia
umls:C1541923	Infective endocarditis	D004696	Endocarditis
umls:C1561643	Chronic Kidney Diseases	D051436	Renal Insufficiency, Chronic
umls:C1562061	Microspherophakia	C563255	Microspherophakia
umls:C1562113	Fleck corneal dystrophy	C563256	Corneal Dystrophy, Fleck
umls:C1562585	Leprosy, Multibacillary	D056006	Leprosy, Multibacillary
umls:C1562894	Thiel-Behnke corneal dystrophy	C535942	Corneal dystrophy, Thiel-Behnke type
umls:C1562908	Leprosy, Paucibacillary	D056005	Leprosy, Paucibacillary
umls:C1563696	DNA Repair-Deficiency Disorders	D049914	DNA Repair-Deficiency Disorders
umls:C1563697	Chromosome Instability Syndromes	D049914	DNA Repair-Deficiency Disorders
umls:C1563705	Nephrogenic Diabetes Insipidus, Type I	D018500	Diabetes Insipidus, Nephrogenic
umls:C1563706	Nephrogenic Diabetes Insipidus, Type II	D018500	Diabetes Insipidus, Nephrogenic
umls:C1563715	Andersen Syndrome	D050030	Andersen Syndrome
umls:C1563716	Thyroid Dysgenesis	D050033	Thyroid Dysgenesis
umls:C1563719	Kallmann Syndrome 1	D017436	Kallmann Syndrome
umls:C1563720	Kallmann Syndrome 2 (disorder)	D017436	Kallmann Syndrome
umls:C1563921	Cold Ischemia	D050377	Cold Ischemia
umls:C1565106	Headache Disorders, Primary	D051270	Headache Disorders, Primary
umls:C1565249	Mobility Limitation	D051346	Mobility Limitation
umls:C1565489	Renal Insufficiency	D051437	Renal Insufficiency
umls:C1565951	Sphenoid Wing Meningioma	D008579	Meningioma
umls:C1566302	Preterm Premature Rupture of Fetal Membranes	D005322	Fetal Membranes, Premature Rupture
umls:C1566590	Delayed Graft Function	D051799	Delayed Graft Function
umls:C1567257	Granulosa Cell Cancer	D006106	Granulosa Cell Tumor
umls:C1567426	Unilateral Multicystic Dysplastic Kidney	D021782	Multicystic Dysplastic Kidney
umls:C1567427	Bilateral Multicystic Dysplastic Kidneys	D021782	Multicystic Dysplastic Kidney
umls:C1567435	Polycystic Kidney - body part	D007690	Polycystic Kidney Diseases
umls:C1567664	Warm Ischemia	D052096	Warm Ischemia
umls:C1567741	Alport Syndrome	D009394	Nephritis, Hereditary
umls:C1567742	Alport Syndrome, X-Linked	D009394	Nephritis, Hereditary
umls:C1567743	Alport Syndrome, Autosomal Dominant	D009394	Nephritis, Hereditary
umls:C1567744	Alport Syndrome, Autosomal Recessive	D009394	Nephritis, Hereditary
umls:C1568248	Usher Syndrome, Type III	D052245	Usher Syndromes
umls:C1568249	Usher Syndrome, Type II	D052245	Usher Syndromes
umls:C1568272	Tendinopathy	D052256	Tendinopathy
umls:C1568363	Tendinosis	D052256	Tendinopathy
umls:C1568868	Oral Mucositis	D013280	Stomatitis
umls:C1569637	Adenocarcinoma, Endometrioid	D018269	Carcinoma, Endometrioid
umls:C1571983	Involutional paraphrenia	D003865	Depressive Disorder, Major
umls:C1608393	Megacystis microcolon intestinal hypoperistalsis syndrome	C536138	Megacystis microcolon intestinal hypoperistalsis syndrome
umls:C1609433	Congenital absence of kidneys syndrome	C536482	Hereditary renal agenesis
umls:C1609535	Invasive Candidiasis	D058365	Candidiasis, Invasive
umls:C1609538	Latent Tuberculosis	D055985	Latent Tuberculosis
umls:C1619692	Nephrogenic Fibrosing Dermopathy	D054989	Nephrogenic Fibrosing Dermopathy
umls:C1619700	RENAL ADYSPLASIA	C563261	Renal Adysplasia
umls:C1619738	Immune Reconstitution Inflammatory Syndrome	D054019	Immune Reconstitution Inflammatory Syndrome
umls:C1621920	Intermediate Maple Syrup Urine Disease	D008375	Maple Syrup Urine Disease
umls:C1621958	Glioblastoma Multiforme	D005909	Glioblastoma
umls:C1622345	Meretoja syndrome	C537459	Meretoja syndrome
umls:C1622510	Neurocytoma	D018306	Neurocytoma
umls:C1623038	Cirrhosis	D005355	Fibrosis
umls:C1623209	Okihiro Syndrome	D004370	Duane Retraction Syndrome
umls:C1631597	VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1 (disorder)	C536334	Polymorphic catecholergic ventricular tachycardia
umls:C1636149	Macular dystrophy, corneal type 1	C537834	Macular dystrophy, corneal type 1
umls:C1641846	Groenouw corneal dystrophy type I (disorder)	C537304	Groenouw type I corneal dystrophy
umls:C1644196	Ectopia Lentis with Ectopia of Pupil	C563268	Ectopia Lentis with Ectopia of Pupil
umls:C1690006	Lattice corneal dystrophy Type I	C537881	Lattice corneal dystrophy type 1
umls:C1691013	Macular corneal dystrophy Type II (disorder)	C563270	Macular Corneal Dystrophy, Type II
umls:C1691228	Cystic Kidney Diseases	D052177	Kidney Diseases, Cystic
umls:C1691779	Sensory hearing loss	D006319	Hearing Loss, Sensorineural
umls:C1692886	Arthritis, Bacterial	D001170	Arthritis, Infectious
umls:C1696708	Prehypertension	D058246	Prehypertension
umls:C1698581	Rokitansky Kuster Hauser syndrome	C537371	Mullerian aplasia
umls:C1701940	Pneumonia, Ventilator-Associated	D053717	Pneumonia, Ventilator-Associated
umls:C1704230	Grade I Astrocytoma	D001254	Astrocytoma
umls:C1704272	Benign Prostatic Hyperplasia	D011470	Prostatic Hyperplasia
umls:C1704299	Hypobetalipoproteinemia, Familial, Apolipoprotein B	D052476	Hypobetalipoproteinemia, Familial, Apolipoprotein B
umls:C1704320	Glomerulonephritis, Minimal Change	D009402	Nephrosis, Lipoid
umls:C1704321	Nephrotic Syndrome, Minimal Change	D009402	Nephrosis, Lipoid
umls:C1704330	Dental Diseases	D009057	Stomatognathic Diseases
umls:C1704356	Enchondroma	D002812	Chondroma
umls:C1704373	Compulsive Personality Disorder	D003193	Compulsive Personality Disorder
umls:C1704374	Carcinoma of Endocrine Gland	D004701	Endocrine Gland Neoplasms
umls:C1704375	Hypophosphatemic Rickets	D063730	Rickets, Hypophosphatemic
umls:C1704378	Heymann Nephritis	D015433	Glomerulonephritis, Membranous
umls:C1704380	Distal Renal Tubular Acidosis	D000141	Acidosis, Renal Tubular
umls:C1704417	Hyperlipoproteinemia Type IIb	D006938	Hyperlipoproteinemia Type II
umls:C1704423	Milroy Disease	D008209	Lymphedema
umls:C1704429	Hypoalphalipoproteinemia, Familial	D052456	Hypoalphalipoproteinemias
umls:C1704430	Urinary Schistosomiasis	D012553	Schistosomiasis haematobia
umls:C1704436	Peripheral Arterial Diseases	D058729	Peripheral Arterial Disease
umls:C1704981	Hyperparathyroidism-Jaw Tumor Syndrome	C563273	Hyperparathyroidism 2
umls:C1706004	Anhydrotic Ectodermal Dysplasias	D004476	Ectodermal Dysplasia
umls:C1706595	Pachyonychia Congenita, Jadassohn Lewandowsky Type	D053549	Pachyonychia Congenita
umls:C1708349	Hereditary Diffuse Gastric Cancer	D013274	Stomach Neoplasms
umls:C1708350	Hereditary Leiomyomatosis and Renal Cell Cancer	C535516	Hereditary leiomyomatosis and renal cell cancer
umls:C1708371	Histiocytoid Cardiomyopathy	C535584	Cardiomyopathy, infantile histiocytoid
umls:C1709353	Osteofibrous Dysplasia	C563276	Osteofibrous Dysplasia
umls:C1709457	Papillary Thyroid Microcarcinoma	C563277	Papillary Thyroid Microcarcinoma
umls:C1710096	Sinonasal undifferentiated carcinoma	C537344	Sinonasal undifferentiated carcinoma
umls:C1719672	Severe Sepsis	D018805	Sepsis
umls:C1719788	Episodic ataxia type 1	C563278	Episodic Ataxia, Type 1
umls:C1720189	Episodic Ataxia	C580065	Episodic Ataxia
umls:C1720416	Episodic ataxia type 2 (disorder)	C535506	Episodic Ataxia, Type 2
umls:C1720771	Testicular Hydrocele	D006848	Testicular Hydrocele
umls:C1720775	Renal tubular necrosis	D007673	Kidney Cortex Necrosis
umls:C1720778	Leukokeratosis, Oral	D007972	Leukoplakia, Oral
umls:C1720779	Apolipoprotein C-II Deficiency (disorder)	D008072	Hyperlipoproteinemia Type I
umls:C1720798	Radiation Recall Dermatitis	D011855	Radiodermatitis
umls:C1720816	Endometrial Diseases	D014591	Uterine Diseases
umls:C1720821	Membranoproliferative Glomerulonephritis, Type III	D015432	Glomerulonephritis, Membranoproliferative
umls:C1720824	Sudden Cardiac Arrest	D016757	Death, Sudden, Cardiac
umls:C1720830	Painful Bladder Syndrome	D018856	Cystitis, Interstitial
umls:C1720859	Familial Partial Lipodystrophy, Type 1	D052496	Lipodystrophy, Familial Partial
umls:C1720860	Familial Partial Lipodystrophy, Type 2	D052496	Lipodystrophy, Familial Partial
umls:C1720861	Familial Partial Lipodystrophy, Type 3	D052496	Lipodystrophy, Familial Partial
umls:C1720862	Congenital Generalized Lipodystrophy Type 1	D052497	Lipodystrophy, Congenital Generalized
umls:C1720863	Congenital Generalized Lipodystrophy Type 2	D052497	Lipodystrophy, Congenital Generalized
umls:C1720864	Sulfatidosis, Juvenile, Austin Type	D052517	Multiple Sulfatase Deficiency Disease
umls:C1720887	Female Urogenital Diseases	D052776	Female Urogenital Diseases
umls:C1720956	Hyper-IgM Immunodeficiency Syndrome, Type 2	D053306	Hyper-IgM Immunodeficiency Syndrome
umls:C1720957	Hyper-IgM Immunodeficiency Syndrome, Type 3	D053306	Hyper-IgM Immunodeficiency Syndrome
umls:C1720958	Hyper-IgM Immunodeficiency Syndrome, Type 5	D053306	Hyper-IgM Immunodeficiency Syndrome
umls:C1720965	Ectodermal Dysplasia 3, Anhidrotic	D053359	Ectodermal Dysplasia 3, Anhidrotic
umls:C1720983	Channelopathies	D053447	Channelopathies
umls:C1721005	Leukokeratosis, Hereditary Mucosal	D053529	Leukokeratosis, Hereditary Mucosal
umls:C1721006	Keratoderma, Palmoplantar, Epidermolytic	D053546	Keratoderma, Palmoplantar, Epidermolytic
umls:C1721007	Pachyonychia Congenita, Type 2 (disorder)	D053549	Pachyonychia Congenita
umls:C1721017	Paraneoplastic Opsoclonus-Myoclonus Ataxia	D053578	Opsoclonus-Myoclonus Syndrome
umls:C1721093	DNA Degradation, Necrotic	D053836	DNA Degradation, Necrotic
umls:C1735591	VACTERL Association	C536495	VACTERL association
umls:C1739363	Prostatic Hypertrophy	D011470	Prostatic Hyperplasia
umls:C1739384	Angel shaped phalangoepiphyseal dysplasia	C536361	Angel shaped phalangoepiphyseal dysplasia
umls:C1739395	Takotsubo Cardiomyopathy	D054549	Takotsubo Cardiomyopathy
umls:C1744559	Congenital ectodermal dysplasia of face	C536385	Facial ectodermal dysplasia
umls:C1785148	RAPP-HODGKIN SYNDROME	C535289	Rapp-Hodgkin syndrome
umls:C1800706	Idiopathic Pulmonary Fibrosis	D054990	Idiopathic Pulmonary Fibrosis
umls:C1801950	Opitz-G syndrome, type 2	C538387	Hypertelorism with esophageal abnormality and hypospadias
umls:C1802395	Congenital muscular hypertrophy-cerebral syndrome	D003635	De Lange Syndrome
umls:C1802398	Chromosome 5, trisomy 5q	C537650	Chromosome 5, trisomy 5q
